Duration,Source IP,Destination IP,Source Port,Destination Port,Protocol,Flags,Packets,Bytes,Mean Payload Size,Std Payload Size,Min Payload Size,Max Payload Size,Mean Entropy,Min Entropy,Max Entropy,Mean Inter-Packet Interval,Min Inter-Packet Interval,Max Inter-Packet Interval
1.009254,8.8.247.36,192.168.1.118,443,52890,TCP,RSTACK,3,102,34.0,0.0,34,34,0.0,0,0,0.5046269999584183,0.5008009999291971,0.5084529999876395
1.240145,192.168.1.118,107.170.0.14,52891,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.6200725000235252,0.6191739999921992,0.6209710000548512
1.239741,107.170.0.14,192.168.1.118,8043,52891,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.6198704999987967,0.6188740000361577,0.6208669999614358
1.039366,192.168.1.118,37.120.172.171,52892,4143,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5196829999913462,0.5182440000353381,0.5211219999473542
1.037586,37.120.172.171,192.168.1.118,4143,52892,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5187929999665357,0.5159539999440312,0.5216319999890402
1.140428,192.168.1.118,81.12.229.190,52893,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.570214000006672,0.5685979999834672,0.5718300000298768
1.139841,81.12.229.190,192.168.1.118,8043,52893,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5699204999837093,0.5689560000319034,0.5708849999355152
1.009092,192.168.1.118,8.8.247.36,52894,443,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5045460000401363,0.5008440000237897,0.5082480000564829
1.009117,8.8.247.36,192.168.1.118,443,52894,TCP,RSTACK,3,102,34.0,0.0,34,34,0.0,0,0,0.5045585000189021,0.5009149999823421,0.5082020000554621
1.220544,192.168.1.118,107.170.0.14,52895,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.6102720000199042,0.6090780000668019,0.6114659999730065
1.220298,107.170.0.14,192.168.1.118,8043,52895,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.6101489999564365,0.6088179999496788,0.6114799999631941
1.039104,192.168.1.118,37.120.172.171,52896,4143,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5195519999833778,0.5178770000347868,0.5212269999319687
1.033918,37.120.172.171,192.168.1.118,4143,52896,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5169590000296012,0.5126839999575168,0.5212340001016855
1.159341,192.168.1.118,81.12.229.190,52897,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.579670500010252,0.5784050000365824,0.5809359999839216
1.158777,81.12.229.190,192.168.1.118,8043,52897,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5793885000166483,0.5778400000417605,0.5809369999915361
1.008649,192.168.1.118,8.8.247.36,52898,443,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5043245000415482,0.500311000039801,0.5083380000432953
1.008682,8.8.247.36,192.168.1.118,443,52898,TCP,RSTACK,3,102,34.0,0.0,34,34,0.0,0,0,0.5043409999925643,0.5003439999418333,0.5083380000432953
1.229703,192.168.1.118,107.170.0.14,52899,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.6148514999658801,0.6108339999336749,0.6188689999980852
1.229252,107.170.0.14,192.168.1.118,8043,52899,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.6146259999950416,0.6106630000285804,0.6185889999615029
1.039591,192.168.1.118,37.120.172.171,52900,4143,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5197954999748617,0.518510999972932,0.5210799999767914
1.039457,37.120.172.171,192.168.1.118,4143,52900,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5197284999885596,0.519700999953784,0.5197560000233352
1.140459,192.168.1.118,81.12.229.190,52901,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5702295000082813,0.5690559999784455,0.5714030000381172
1.139933,81.12.229.190,192.168.1.118,8043,52901,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5699665000429377,0.5689280000515282,0.5710050000343472
0.999218,192.168.1.118,8.8.247.36,52902,443,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.4996089999913238,0.49794599995948374,0.5012720000231639
0.999289,8.8.247.36,192.168.1.118,443,52902,TCP,RSTACK,3,102,34.0,0.0,34,34,0.0,0,0,0.4996444999706,0.49799499998334795,0.5012939999578521
1.23056,192.168.1.118,107.170.0.14,52903,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.6152799999690615,0.6120609999634326,0.6184989999746904
1.230119,107.170.0.14,192.168.1.118,8043,52903,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.6150594999780878,0.6120369998971,0.6180820000590757
1.02932,192.168.1.118,37.120.172.171,52904,4143,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5146599999861792,0.5112059999955818,0.5181139999767765
1.030834,37.120.172.171,192.168.1.118,4143,52904,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5154170000459999,0.5125850000185892,0.5182490000734106
1.160689,192.168.1.118,81.12.229.190,52905,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5803445000201464,0.5793019999982789,0.5813870000420138
1.160812,81.12.229.190,192.168.1.118,8043,52905,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5804059999645688,0.579914000001736,0.5808979999274015
0.998252,192.168.1.118,8.8.247.36,52906,443,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.49912599998060614,0.49777600006200373,0.5004759998992085
0.998321,8.8.247.36,192.168.1.118,443,52906,TCP,RSTACK,3,102,34.0,0.0,34,34,0.0,0,0,0.4991605000104755,0.4978399999672547,0.5004810000536963
1.229752,192.168.1.118,107.170.0.14,52907,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.6148759999778122,0.6105909999459982,0.6191610000096262
1.229323,107.170.0.14,192.168.1.118,8043,52907,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.6146614999743178,0.6105120000429451,0.6188109999056906
1.038378,192.168.1.118,37.120.172.171,52908,4143,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5191890000132844,0.5172369999345392,0.5211410000920296
1.039423,37.120.172.171,192.168.1.118,4143,52908,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5197115000337362,0.5160940000787377,0.5233289999887347
1.149885,192.168.1.118,81.12.229.190,52909,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5749424999812618,0.5712810000404716,0.578603999922052
1.149939,81.12.229.190,192.168.1.118,8043,52909,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5749694999540225,0.572054999996908,0.5778839999111369
0.999152,192.168.1.118,8.8.247.36,52910,443,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.4995760000310838,0.4978300000075251,0.5013220000546426
0.999184,8.8.247.36,192.168.1.118,443,52910,TCP,RSTACK,3,102,34.0,0.0,34,34,0.0,0,0,0.4995920000365004,0.4978320000227541,0.5013520000502467
1.240439,192.168.1.118,107.170.0.14,52911,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.6202195000369102,0.6187550000613555,0.6216840000124648
1.240095,107.170.0.14,192.168.1.118,8043,52911,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.6200475000077859,0.6186880000168458,0.621406999998726
1.039651,192.168.1.118,37.120.172.171,52912,4143,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5198254999704659,0.5187549999682233,0.5208959999727085
1.040966,37.120.172.171,192.168.1.118,4143,52912,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5204830000293441,0.5189990000799298,0.5219669999787584
1.150431,192.168.1.118,81.12.229.190,52913,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5752154999645427,0.5713199999881908,0.5791109999408945
1.150848,81.12.229.190,192.168.1.118,8043,52913,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5754239999805577,0.5709399998886511,0.5799080000724643
0.998778,192.168.1.118,8.8.247.36,52914,443,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.49938899994594976,0.4985069999238476,0.5002709999680519
0.998822,8.8.247.36,192.168.1.118,443,52914,TCP,RSTACK,3,102,34.0,0.0,34,34,0.0,0,0,0.4994109999970533,0.49859299999661744,0.5002289999974892
1.230349,192.168.1.118,107.170.0.14,52915,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.6151744999806397,0.6116899999324232,0.6186590000288561
1.22998,107.170.0.14,192.168.1.118,8043,52915,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.6149899999727495,0.6116029999684542,0.6183769999770448
1.03919,192.168.1.118,37.120.172.171,52916,4143,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5195950000197627,0.5175210000015795,0.5216690000379458
1.039026,37.120.172.171,192.168.1.118,4143,52916,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5195129999774508,0.5173979999963194,0.5216279999585822
1.140446,192.168.1.118,81.12.229.190,52917,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5702230000169948,0.5690650000469759,0.5713809999870136
1.140744,81.12.229.190,192.168.1.118,8043,52917,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5703719999874011,0.5688460000092164,0.5718979999655858
0.998887,192.168.1.118,8.8.247.36,52918,443,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.4994435000116937,0.4978889999911189,0.5009980000322685
0.998918,8.8.247.36,192.168.1.118,443,52918,TCP,RSTACK,3,102,34.0,0.0,34,34,0.0,0,0,0.499459000013303,0.49793499999213964,0.5009830000344664
1.24065,192.168.1.118,107.170.0.14,52919,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.620325000025332,0.6195130000123754,0.6211370000382885
1.240392,107.170.0.14,192.168.1.118,8043,52919,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.6201960000325926,0.6192799999844283,0.6211120000807568
1.019281,192.168.1.118,37.120.172.171,52920,4143,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5096405000076629,0.5079939999850467,0.5112870000302792
1.019343,37.120.172.171,192.168.1.118,4143,52920,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5096715000108816,0.5082999999867752,0.5110430000349879
1.140023,192.168.1.118,81.12.229.190,52921,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5700115000363439,0.5685539999976754,0.5714690000750124
1.139826,81.12.229.190,192.168.1.118,8043,52921,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5699130000430159,0.5678640000987798,0.5719619999872521
1.009291,192.168.1.118,8.8.247.36,52922,443,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5046454999828711,0.5013719999697059,0.5079189999960363
1.00933,8.8.247.36,192.168.1.118,443,52922,TCP,RSTACK,3,102,34.0,0.0,34,34,0.0,0,0,0.5046650000149384,0.5013690000632778,0.507960999966599
1.220476,192.168.1.118,107.170.0.14,52923,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.6102379999938421,0.6094099999172613,0.6110660000704229
1.22007,107.170.0.14,192.168.1.118,8043,52923,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.6100350000197068,0.6090600000461563,0.6110099999932572
1.039611,192.168.1.118,37.120.172.171,52924,4143,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.519805499992799,0.5183810000307858,0.5212299999548122
1.03644,37.120.172.171,192.168.1.118,4143,52924,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5182199999690056,0.5158519999822602,0.520587999955751
1.140151,192.168.1.118,81.12.229.190,52925,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5700754999998026,0.5687110000289977,0.5714399999706075
1.139821,81.12.229.190,192.168.1.118,8043,52925,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.569910499965772,0.5679389999713749,0.5718819999601692
1.008491,192.168.1.118,8.8.247.36,52926,443,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5042455000220798,0.5006350000621751,0.5078559999819845
1.008464,8.8.247.36,192.168.1.118,443,52926,TCP,RSTACK,3,102,34.0,0.0,34,34,0.0,0,0,0.5042319999774918,0.5005769999697804,0.5078869999852031
1.241074,192.168.1.118,107.170.0.14,52927,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.6205370000097901,0.619499999913387,0.6215740001061931
1.24086,107.170.0.14,192.168.1.118,8043,52927,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.6204300000099465,0.6192899999441579,0.6215700000757352
1.059634,192.168.1.118,37.120.172.171,52928,4143,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5298169999732636,0.5174179999157786,0.5422160000307485
1.059532,37.120.172.171,192.168.1.118,4143,52928,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5297659999923781,0.515322000021115,0.5442099999636412
1.139959,192.168.1.118,81.12.229.190,52929,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5699794999673031,0.568959999945946,0.5709989999886602
1.139867,81.12.229.190,192.168.1.118,8043,52929,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5699334999662824,0.5688929999014363,0.5709740000311285
0.998397,192.168.1.118,8.8.247.36,52930,443,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.4991984999505803,0.49815399991348386,0.5002429999876767
0.998398,8.8.247.36,192.168.1.118,443,52930,TCP,RSTACK,3,102,34.0,0.0,34,34,0.0,0,0,0.4991990000125952,0.49818200001027435,0.5002160000149161
1.23984,192.168.1.118,107.170.0.14,52931,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.6199200000264682,0.6188189999666065,0.6210210000863299
1.239367,107.170.0.14,192.168.1.118,8043,52931,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.6196834999718703,0.6183759999694303,0.6209909999743104
1.038884,192.168.1.118,37.120.172.171,52932,4143,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5194419999606907,0.5181879999581724,0.520695999963209
1.038649,37.120.172.171,192.168.1.118,4143,52932,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5193244999973103,0.517943000071682,0.5207059999229386
1.139749,192.168.1.118,81.12.229.190,52933,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5698744999826886,0.5686010000063106,0.5711479999590665
1.139845,81.12.229.190,192.168.1.118,8043,52933,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5699224999989383,0.569029999896884,0.5708150001009926
0.99928,192.168.1.118,8.8.247.36,52934,443,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.49963999999454245,0.4979560000356287,0.5013239999534562
0.999299,8.8.247.36,192.168.1.118,443,52934,TCP,RSTACK,3,102,34.0,0.0,34,34,0.0,0,0,0.4996495000086725,0.4980419999919832,0.5012570000253618
1.219867,192.168.1.118,107.170.0.14,52935,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.6099335000035353,0.6083649999927729,0.6115020000142977
1.219215,107.170.0.14,192.168.1.118,8043,52935,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.6096074999659322,0.6078099999576807,0.6114049999741837
1.019302,192.168.1.118,37.120.172.171,52936,4143,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5096509999711998,0.5086840000003576,0.5106179999420419
1.01936,37.120.172.171,192.168.1.118,4143,52936,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5096800000173971,0.5085899999830872,0.510770000051707
1.150908,192.168.1.118,81.12.229.190,52937,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5754539999761619,0.572061000042595,0.5788469999097288
1.149913,81.12.229.190,192.168.1.118,8043,52937,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.574956500029657,0.5719590000808239,0.5779539999784902
1.009034,192.168.1.118,8.8.247.36,52938,443,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.504516999993939,0.5014159999554977,0.5076180000323802
1.009114,8.8.247.36,192.168.1.118,443,52938,TCP,RSTACK,3,102,34.0,0.0,34,34,0.0,0,0,0.5045569999492727,0.5014419999206439,0.5076719999779016
1.240527,192.168.1.118,107.170.0.14,52939,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.6202635000227019,0.6188339999644086,0.6216930000809953
1.240276,107.170.0.14,192.168.1.118,8043,52939,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.6201379999984056,0.618622999987565,0.6216530000092462
1.029326,192.168.1.118,37.120.172.171,52940,4143,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5146630000090227,0.5113539999583736,0.5179720000596717
1.029446,37.120.172.171,192.168.1.118,4143,52940,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.514723000000231,0.5112070000031963,0.5182389999972656
1.140591,192.168.1.118,81.12.229.190,52941,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5702954999869689,0.5692749998997897,0.5713160000741482
1.139864,81.12.229.190,192.168.1.118,8043,52941,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5699320000130683,0.5689230000134557,0.5709410000126809
0.998515,192.168.1.118,8.8.247.36,52942,443,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.4992574999923818,0.4981530000222847,0.5003619999624789
0.9985,8.8.247.36,192.168.1.118,443,52942,TCP,RSTACK,3,102,34.0,0.0,34,34,0.0,0,0,0.49924999999348074,0.4981290000723675,0.500370999914594
1.241047,192.168.1.118,107.170.0.14,52943,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.6205235000234097,0.6190620000706986,0.6219849999761209
1.240704,107.170.0.14,192.168.1.118,8043,52943,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.6203519999980927,0.6188619999447837,0.6218420000514016
1.01956,192.168.1.118,37.120.172.171,52944,4143,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5097800000221469,0.5082470000488684,0.5113129999954253
1.019534,37.120.172.171,192.168.1.118,4143,52944,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5097669999813661,0.5085259999614209,0.5110080000013113
1.160639,192.168.1.118,81.12.229.190,52945,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.580319500004407,0.579397999914363,0.581241000094451
1.161007,81.12.229.190,192.168.1.118,8043,52945,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5805035000084899,0.5799569999799132,0.5810500000370666
0.99854,192.168.1.118,8.8.247.36,52946,443,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.4992699999711476,0.49790600000415,0.5006339999381453
0.99862,8.8.247.36,192.168.1.118,443,52946,TCP,RSTACK,3,102,34.0,0.0,34,34,0.0,0,0,0.49930999998468906,0.4979380000149831,0.500681999954395
1.230189,192.168.1.118,107.170.0.14,52947,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.6150945000117645,0.6112330000614747,0.6189559999620542
1.229709,107.170.0.14,192.168.1.118,8043,52947,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.6148544999887235,0.6111359999049455,0.6185730000725016
1.039237,192.168.1.118,37.120.172.171,52948,4143,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5196185000240803,0.5180490000639111,0.5211879999842495
1.039084,37.120.172.171,192.168.1.118,4143,52948,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5195420000236481,0.5163750000065193,0.522709000040777
1.139794,192.168.1.118,81.12.229.190,52949,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5698969999793917,0.5692809999454767,0.5705130000133067
1.139778,81.12.229.190,192.168.1.118,8043,52949,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5698889999766834,0.5688150000059977,0.5709629999473691
1.008168,192.168.1.118,8.8.247.36,52950,443,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5040839999564923,0.5004159999080002,0.5077520000049844
1.008154,8.8.247.36,192.168.1.118,443,52950,TCP,RSTACK,3,102,34.0,0.0,34,34,0.0,0,0,0.5040770000196062,0.5004109999863431,0.5077430000528693
1.240341,192.168.1.118,107.170.0.14,52951,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.620170500013046,0.6192060000030324,0.6211350000230595
1.240089,107.170.0.14,192.168.1.118,8043,52951,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.62004450004315,0.618826000019908,0.6212630000663921
1.029084,192.168.1.118,37.120.172.171,52952,4143,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5145420000189915,0.5109769999980927,0.5181070000398904
1.029016,37.120.172.171,192.168.1.118,4143,52952,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5145079999929294,0.5099580000387505,0.5190579999471083
1.149562,192.168.1.118,81.12.229.190,52953,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.574780999973882,0.5713609999511391,0.5782009999966249
1.149858,81.12.229.190,192.168.1.118,8043,52953,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5749289999948815,0.5710229999385774,0.5788350000511855
0.999272,192.168.1.118,8.8.247.36,52954,443,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.49963600002229214,0.4980529999593273,0.501219000085257
0.999335,8.8.247.36,192.168.1.118,443,52954,TCP,RSTACK,3,102,34.0,0.0,34,34,0.0,0,0,0.49966750002931803,0.49805799999739975,0.5012770000612363
1.231201,192.168.1.118,107.170.0.14,52955,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.6156005000229925,0.6120590000646189,0.6191419999813661
1.230853,107.170.0.14,192.168.1.118,8043,52955,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.6154264999786392,0.6120520000113174,0.6188009999459609
1.039853,192.168.1.118,37.120.172.171,52956,4143,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5199264999828301,0.5182720000157133,0.521580999949947
1.039778,37.120.172.171,192.168.1.118,4143,52956,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5198890000465326,0.5194990000454709,0.5202790000475943
1.139944,192.168.1.118,81.12.229.190,52957,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5699720000266097,0.5689010000787675,0.571042999974452
1.139821,81.12.229.190,192.168.1.118,8043,52957,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.569910499965772,0.5689380000112578,0.5708829999202862
0.998849,192.168.1.118,8.8.247.36,52958,443,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.49942449998343363,0.4979990000138059,0.5008499999530613
0.998825,8.8.247.36,192.168.1.118,443,52958,TCP,RSTACK,3,102,34.0,0.0,34,34,0.0,0,0,0.49941250000847504,0.49802199995610863,0.5008030000608414
1.22085,192.168.1.118,107.170.0.14,52959,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.6104249999625608,0.6092719999141991,0.6115780000109226
1.220485,107.170.0.14,192.168.1.118,8043,52959,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.6102424999698997,0.6089459999930114,0.611538999946788
1.018814,192.168.1.118,37.120.172.171,52960,4143,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5094069999759085,0.5081490000011399,0.5106649999506772
1.0186,37.120.172.171,192.168.1.118,4143,52960,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.509299999976065,0.5081459999782965,0.5104539999738336
1.139952,192.168.1.118,81.12.229.190,52961,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5699759999988601,0.5692699999781325,0.5706820000195876
1.139765,81.12.229.190,192.168.1.118,8043,52961,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5698825000436045,0.5698689999990165,0.5698960000881925
1.018922,192.168.1.118,8.8.247.36,52962,443,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5094610000378452,0.5080740000121295,0.5108480000635609
1.018965,8.8.247.36,192.168.1.118,443,52962,TCP,RSTACK,3,102,34.0,0.0,34,34,0.0,0,0,0.5094824999687262,0.5081549999304116,0.5108100000070408
1.23102,192.168.1.118,107.170.0.14,52963,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.6155100000323728,0.6121470000362024,0.6188730000285432
1.230636,107.170.0.14,192.168.1.118,8043,52963,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.6153180000255816,0.612089000060223,0.6185469999909401
1.019203,192.168.1.118,37.120.172.171,52964,4143,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.509601500001736,0.5079700000351295,0.5112329999683425
1.020463,37.120.172.171,192.168.1.118,4143,52964,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.510231499967631,0.5078879999928176,0.5125749999424443
1.159591,192.168.1.118,81.12.229.190,52965,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5797954999725334,0.5784190000267699,0.5811719999182969
1.159899,81.12.229.190,192.168.1.118,8043,52965,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5799494999810122,0.5790299999061972,0.5808690000558272
0.998669,192.168.1.118,8.8.247.36,52966,443,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.49933449999662116,0.49821699992753565,0.5004520000657067
